county_id,county_name,enrollees,total_spend,hospital_snf,physician,outpatient,home_health,hospice,dme,state
8071,CO-Las Animas County,2102,8377.97,4154.02,1549.04,1818.56,257.29,280.4,328.95,CO
8073,CO-Lincoln County,808,9874.02,4171.82,1664.55,3566.01,116.13,111.37,336.07,CO
8075,CO-Logan County,2573,8209.73,3861.55,1568.75,2118.08,356.6,69.79,282.23,CO
8077,CO-Mesa County,12836,6952.81,2991.49,1535.98,1284.46,246.4,702.52,215.34,CO
8079,CO-Mineral County,168,6541.07,2868.15,1421.39,1801.68,,,257.72,CO
8081,CO-Moffat County,1315,10144.99,4911.8,1552.3,2764.85,269.28,295.53,319.78,CO
8083,CO-Montezuma County,3739,6661.2,2627.02,1266.54,1845.87,412.61,222.43,257.33,CO
8085,CO-Montrose County,5740,7185.09,3023.74,1699.74,1467.78,187.28,490.4,308.08,CO
8087,CO-Morgan County,3187,8780.84,4157.73,1693.89,2245.73,229.34,161.27,314.17,CO
8089,CO-Otero County,2618,7903.58,3692.6,1800.79,1402.06,262.0,416.2,337.91,CO
8091,CO-Ouray County,667,5828.17,2181.85,1653.35,1007.81,340.8,347.48,281.35,CO
8093,CO-Park County,1268,6768.36,2682.67,2237.5,969.64,260.21,242.86,286.52,CO
8095,CO-Phillips County,794,12709.97,5861.16,1399.06,4810.61,383.4,79.56,278.89,CO
8097,CO-Pitkin County,2154,9933.92,3421.9,2041.23,3435.84,206.73,367.43,221.21,CO
8099,CO-Prowers County,1722,9064.8,4024.96,1490.99,2684.64,171.21,392.6,309.94,CO
8101,CO-Pueblo County,14200,8447.33,3608.88,2384.83,1295.62,430.96,383.48,339.99,CO
8103,CO-Rio Blanco County,617,11010.01,5474.99,1241.29,3619.31,322.72,,268.8,CO
8105,CO-Rio Grande County,1503,8454.73,4117.6,1581.51,2041.13,260.74,76.07,385.61,CO
8107,CO-Routt County,2152,7498.99,3191.84,1912.57,1802.71,190.59,137.47,155.3,CO
8109,CO-Saguache County,693,5864.64,2751.77,1256.35,1344.47,136.23,,219.4,CO
8111,CO-San Juan County,99,4946.12,,1420.99,1059.45,,,339.25,CO
8113,CO-San Miguel County,534,7215.44,2994.94,2056.71,1523.82,122.16,,198.97,CO
8115,CO-Sedgwick County,497,8111.71,3574.32,1189.84,2894.53,266.79,,244.36,CO
8117,CO-Summit County,1968,7132.64,2961.48,2160.32,1276.72,210.09,174.17,206.97,CO
8119,CO-Teller County,2304,8282.68,3774.18,2438.13,1184.78,295.28,377.02,205.62,CO
8121,CO-Washington County,725,9339.75,4144.4,1577.95,3069.4,186.58,201.78,235.43,CO
8123,CO-Weld County,19727,8657.36,3867.24,2242.38,1599.81,377.71,285.14,277.82,CO
8125,CO-Yuma County,1443,11159.48,5259.52,1510.09,4009.46,98.34,89.53,235.62,CO
9001,CT-Fairfield County,85478,10702.49,4917.92,3067.72,1792.1,584.85,224.81,138.41,CT
9003,CT-Hartford County,83104,10078.72,4799.5,2873.23,1532.98,508.93,238.17,144.83,CT
9005,CT-Litchfield County,23290,9993.01,4629.84,2649.54,1742.89,643.0,163.1,194.98,CT
9007,CT-Middlesex County,18283,10139.72,4585.49,2875.62,1681.28,556.74,307.5,143.49,CT
9009,CT-New Haven County,76850,11296.13,5413.27,2841.62,1904.93,701.01,285.46,156.79,CT
9011,CT-New London County,30326,10346.22,4651.81,2788.68,1894.91,556.7,281.82,187.75,CT
9013,CT-Tolland County,13198,9899.43,4576.37,2839.65,1567.73,565.76,218.29,141.57,CT
9015,CT-Windham County,11134,10759.1,5341.12,2543.89,1996.58,539.85,164.64,203.62,CT
10001,DE-Kent County,24117,10110.14,4432.62,3083.83,1643.23,319.86,385.53,231.79,DE
10003,DE-New Castle County,58139,9648.17,4237.54,2967.41,1341.73,449.63,497.35,164.77,DE
10005,DE-Sussex County,40541,10085.64,4288.07,2865.18,1932.63,368.9,383.73,210.93,DE
11001,DC-District of Columbia,45102,8871.01,4199.83,2637.59,1397.12,267.54,288.79,132.45,DC
12001,FL-Alachua County,22535,9627.4,4103.76,3025.38,1151.41,663.68,467.92,217.42,FL
12003,FL-Baker County,2169,12443.2,5264.65,3795.12,1548.0,1100.9,575.8,227.58,FL
12005,FL-Bay County,20849,10461.58,4222.17,3691.9,1200.99,555.79,453.64,325.82,FL
12007,FL-Bradford County,2672,10594.71,4799.4,3193.42,1159.35,704.63,476.76,276.17,FL
12009,FL-Brevard County,68520,9876.29,3706.48,3599.51,1145.84,630.16,622.35,164.96,FL
12011,FL-Broward County,93320,12046.46,4495.86,3922.57,1547.72,1148.35,664.05,190.08,FL
12013,FL-Calhoun County,1437,10572.45,4569.61,3018.87,1529.47,533.58,685.71,239.21,FL
12015,FL-Charlotte County,33935,9959.0,3592.42,4159.53,943.1,688.49,286.43,265.39,FL
12017,FL-Citrus County,29661,9663.54,3571.42,3481.4,1253.79,570.65,594.18,180.16,FL
12019,FL-Clay County,20450,11051.3,4482.28,3847.19,1206.35,715.1,633.16,191.25,FL
12021,FL-Collier County,57208,9290.3,2872.92,4242.16,1062.4,510.92,350.1,210.03,FL
12023,FL-Columbia County,9059,10532.98,4760.67,3380.34,987.6,753.37,484.5,197.84,FL
12027,FL-DeSoto County,3746,10556.78,4138.29,3801.57,1430.5,586.71,303.79,275.44,FL
12029,FL-Dixie County,2475,9779.02,4298.8,2945.41,1066.31,643.3,680.8,228.91,FL
12031,FL-Duval County,70333,11179.87,4709.95,3711.38,1345.63,727.22,499.89,195.93,FL
12033,FL-Escambia County,33300,9235.7,3708.13,2814.99,1569.86,557.88,352.16,233.65,FL
12035,FL-Flagler County,15162,9335.04,3381.01,3258.03,1386.42,669.09,469.74,179.62,FL
12037,FL-Franklin County,1494,8992.39,3630.93,2974.58,1177.81,446.28,425.76,324.85,FL
12039,FL-Gadsden County,2884,8393.02,3816.25,2736.55,977.75,403.28,301.71,189.33,FL
12041,FL-Gilchrist County,2062,10779.79,4683.12,3187.21,1145.77,778.32,815.46,223.82,FL
12043,FL-Glades County,788,12459.27,5760.93,3816.13,1574.25,745.36,259.41,282.03,FL
12045,FL-Gulf County,2291,10028.43,4095.52,3110.83,1497.47,640.59,403.91,278.66,FL
12047,FL-Hamilton County,1590,9078.07,4059.5,3058.89,948.54,517.47,232.62,264.14,FL
12049,FL-Hardee County,2354,10892.66,4565.14,3260.67,1392.89,887.73,546.32,245.25,FL
12051,FL-Hendry County,2548,11292.97,4733.58,3689.75,1334.44,744.81,505.91,304.34,FL
12053,FL-Hernando County,20562,10643.3,4267.01,4195.09,864.47,833.56,294.77,177.46,FL
12055,FL-Highlands County,18210,10593.47,3740.59,3591.88,1579.07,966.44,379.57,336.63,FL
12057,FL-Hillsborough County,78019,11022.91,4566.8,3614.7,1161.96,1017.8,444.98,191.73,FL
12059,FL-Holmes County,2528,9772.93,4213.95,2602.02,1503.49,559.33,718.87,225.69,FL
12061,FL-Indian River County,28347,9251.76,3164.14,3797.74,1204.65,727.15,180.68,186.48,FL
12063,FL-Jackson County,6758,9060.13,3636.67,2604.14,1452.25,433.53,720.16,246.57,FL
12065,FL-Jefferson County,1282,9052.5,4417.54,2567.49,1146.23,346.58,370.77,205.18,FL
12067,FL-Lafayette County,661,11182.94,5225.39,3162.03,1289.1,822.72,516.31,220.75,FL
12069,FL-Lake County,54710,9997.1,3744.06,3814.58,1225.43,709.27,275.13,211.42,FL
12071,FL-Lee County,89982,9832.91,3420.85,4188.52,1016.61,569.24,427.42,178.36,FL
12073,FL-Leon County,13708,8648.29,3701.06,2922.31,998.49,428.28,405.97,200.3,FL
12075,FL-Levy County,5405,9769.53,4129.11,3220.11,1092.29,660.15,478.25,212.47,FL
12077,FL-Liberty County,572,9872.12,4142.55,2596.71,1548.91,534.1,836.81,258.52,FL
12079,FL-Madison County,2227,9279.37,4167.24,2847.25,1298.09,390.3,384.54,202.31,FL
12081,FL-Manatee County,45137,9840.03,3656.12,3880.17,1101.34,743.64,301.13,147.94,FL
12083,FL-Marion County,47564,9718.99,3543.27,3994.39,959.51,657.61,370.35,184.05,FL
12085,FL-Martin County,27234,9754.91,3307.79,3807.12,1311.02,758.54,381.65,180.44,FL
12086,FL-Miami-Dade County,110028,14672.18,5696.99,3946.64,1442.24,2100.74,654.71,209.5,FL
12087,FL-Monroe County,10774,9599.31,4132.96,3047.36,1414.04,544.07,293.26,151.84,FL
12089,FL-Nassau County,9928,9818.69,3476.99,3631.72,1432.27,526.68,508.72,208.0,FL
12091,FL-Okaloosa County,24538,9452.13,3554.21,3159.85,1359.88,611.58,468.55,292.89,FL
12093,FL-Okeechobee County,4246,12280.71,5392.87,4129.14,1429.87,853.5,178.74,276.26,FL
12095,FL-Orange County,64742,10709.08,4607.53,3371.54,1335.18,689.87,479.89,217.66,FL
12097,FL-Osceola County,13606,10662.9,4741.02,3183.64,1339.42,734.72,455.05,208.16,FL
12099,FL-Palm Beach County,152860,11409.71,3768.77,4821.87,1428.15,831.17,404.78,177.84,FL
12101,FL-Pasco County,40600,10663.67,4209.19,3819.05,1147.08,867.17,411.53,200.1,FL
12103,FL-Pinellas County,89406,10896.55,4342.45,3864.73,1251.53,846.02,387.17,194.49,FL
12105,FL-Polk County,54826,10196.18,4161.45,3452.78,1195.66,774.4,389.77,220.44,FL
12107,FL-Putnam County,9311,10819.65,4637.78,3402.6,1261.79,729.15,570.66,234.07,FL
12109,FL-St. Johns County,26589,9860.15,3813.46,3533.7,1145.67,683.26,511.84,166.26,FL
12111,FL-St. Lucie County,30860,10454.01,4023.4,3908.27,1093.43,868.68,341.73,218.71,FL
12113,FL-Santa Rosa County,16038,9673.47,3797.58,2911.67,1734.07,582.84,408.55,221.07,FL
12115,FL-Sarasota County,80425,9136.04,3128.74,3798.14,1149.52,630.04,269.63,155.55,FL
12117,FL-Seminole County,29099,10896.68,4463.31,3560.15,1306.26,789.67,545.41,216.8,FL
12119,FL-Sumter County,33939,9703.92,3164.5,4301.33,1048.99,585.77,240.2,214.52,FL
12121,FL-Suwannee County,6319,9358.91,4294.34,3089.42,894.02,534.54,350.53,199.65,FL
12123,FL-Taylor County,2251,9622.1,4264.56,2710.5,1526.81,493.55,342.0,277.91,FL
12125,FL-Union County,1120,11141.93,4925.95,3450.81,1343.92,778.63,424.01,245.54,FL
12127,FL-Volusia County,55384,9498.36,3475.32,3183.74,1310.2,717.34,631.47,167.16,FL
12129,FL-Wakulla County,1780,9153.55,4175.47,2714.92,1042.78,430.18,583.46,235.81,FL
12131,FL-Walton County,7498,9264.69,3440.85,2714.97,1686.64,597.27,600.7,237.86,FL
12133,FL-Washington County,2986,9238.4,3820.3,2595.19,1460.45,501.14,575.54,292.78,FL
13001,GA-Appling County,1739,8736.93,3518.1,2133.53,1929.24,336.24,618.24,216.12,GA
13003,GA-Atkinson County,670,8886.4,3389.03,2549.97,1528.65,500.01,518.97,411.57,GA
13005,GA-Bacon County,913,11253.34,4896.21,2588.94,2590.97,500.57,169.6,447.06,GA
13007,GA-Baker County,214,10970.48,4094.32,1868.91,4173.92,311.35,,134.61,GA
13009,GA-Baldwin County,2748,9165.43,3571.21,2945.1,1467.39,433.53,524.14,243.11,GA
13011,GA-Banks County,1724,8897.1,3627.79,2765.35,1171.61,469.87,716.02,194.3,GA
13013,GA-Barrow County,7246,8926.03,3323.27,2903.5,1358.2,488.66,646.42,225.38,GA
13015,GA-Bartow County,8110,9795.07,4040.56,3014.44,1256.88,643.97,641.47,245.43,GA
13017,GA-Ben Hill County,1796,7975.66,3056.35,2266.93,1574.75,351.71,437.65,291.74,GA
13019,GA-Berrien County,1815,8490.95,2986.05,2421.65,1590.05,612.24,573.45,318.44,GA
13021,GA-Bibb County,14769,9416.59,3972.49,3113.65,1225.83,376.43,550.92,218.39,GA
13023,GA-Bleckley County,1511,9614.2,3878.48,3010.45,1750.77,411.43,383.25,166.25,GA
13025,GA-Brantley County,1017,10413.27,4398.06,2945.78,1747.21,427.94,553.62,335.77,GA
13027,GA-Brooks County,1751,8471.26,3626.12,2358.39,1604.94,310.93,379.16,203.0,GA
13029,GA-Bryan County,2482,9038.68,3449.02,3216.24,1194.01,403.78,606.31,187.63,GA
13031,GA-Bulloch County,4567,9282.68,3752.33,2962.69,1407.72,393.64,586.79,205.85,GA
13033,GA-Burke County,1582,8770.29,3880.04,2215.06,1515.5,351.59,744.78,117.31,GA
13035,GA-Butts County,2239,8988.26,3537.14,2884.3,1381.99,409.01,658.07,155.68,GA
13037,GA-Calhoun County,413,8379.02,3721.13,1884.72,1783.02,323.43,428.55,228.05,GA
13039,GA-Camden County,3931,9489.73,4189.34,2827.33,1543.81,341.66,341.16,213.46,GA
13043,GA-Candler County,950,10152.49,4355.81,2584.76,1834.75,334.85,887.35,199.85,GA
13045,GA-Carroll County,9994,9042.42,3601.85,2588.32,1468.81,517.2,646.63,246.83,GA
13047,GA-Catoosa County,4737,9321.36,3811.61,2772.88,1311.91,579.54,651.94,209.58,GA
13049,GA-Charlton County,1068,10468.4,4909.03,3135.72,1431.62,361.24,295.74,308.06,GA
13051,GA-Chatham County,22067,8405.42,3375.33,2887.75,1162.23,286.59,513.35,215.05,GA
13053,GA-Chattahoochee County,278,10307.57,3703.76,2397.67,1977.48,587.13,1677.56,204.08,GA
13055,GA-Chattooga County,2658,9147.58,3753.8,2547.82,1230.32,855.28,499.79,295.1,GA
13057,GA-Cherokee County,16775,9309.54,3471.16,3042.61,1478.79,537.67,586.96,189.17,GA
13059,GA-Clarke County,7409,7992.57,2663.5,2948.92,1194.4,409.58,615.17,188.59,GA
13061,GA-Clay County,278,7777.73,3244.06,1769.43,1819.73,274.36,315.45,346.8,GA
13063,GA-Clayton County,9412,8633.53,3618.64,2628.07,1279.46,364.44,671.5,154.24,GA
13065,GA-Clinch County,564,13006.36,5689.94,2629.77,3172.67,652.78,580.52,254.34,GA
13067,GA-Cobb County,43500,8853.28,3401.69,2876.0,1394.32,429.09,593.05,165.7,GA
13069,GA-Coffee County,3216,10112.37,3990.44,2904.64,1888.72,445.61,539.0,340.17,GA
13071,GA-Colquitt County,4008,9347.79,3904.36,2353.95,1833.5,299.18,631.49,331.3,GA
13073,GA-Columbia County,11008,8251.06,3619.0,2437.26,1197.81,328.06,525.74,159.06,GA
13075,GA-Cook County,1634,8577.54,3276.61,2327.98,1672.43,572.04,435.92,293.35,GA
13077,GA-Coweta County,9591,8580.78,3172.9,2513.6,1426.07,482.94,834.31,202.65,GA
13079,GA-Crawford County,466,9984.44,4545.67,3154.86,1291.15,306.61,502.64,235.39,GA
13081,GA-Crisp County,1823,8305.57,3092.6,2177.95,1761.9,294.25,658.38,331.28,GA
13083,GA-Dade County,1534,10008.45,4164.1,2544.95,1427.55,910.47,682.66,335.01,GA
13085,GA-Dawson County,2565,9134.46,3333.97,2869.56,1696.61,601.61,445.03,162.99,GA
13087,GA-Decatur County,2552,7187.23,2843.09,1956.17,1470.09,359.35,427.99,145.25,GA
13089,GA-DeKalb County,37225,8200.91,3264.26,2514.07,1470.28,347.54,499.08,144.36,GA
13091,GA-Dodge County,1720,9613.79,3517.16,2866.82,1507.62,731.41,837.21,223.57,GA
13093,GA-Dooly County,936,7769.2,2744.62,2403.1,1607.06,269.89,507.76,263.68,GA
13095,GA-Dougherty County,8462,7910.76,3281.9,2150.85,1563.5,295.61,403.45,234.95,GA
13097,GA-Douglas County,7957,9125.9,3457.51,2817.29,1511.97,430.46,762.2,201.58,GA
13099,GA-Early County,1273,9053.09,3620.79,1829.13,2395.41,491.25,456.72,232.21,GA
13101,GA-Echols County,148,8181.85,2337.79,2420.74,1887.32,655.86,,248.26,GA
13103,GA-Effingham County,3489,9200.81,3936.86,2724.45,1402.79,439.29,477.81,230.99,GA
13105,GA-Elbert County,2451,7426.54,3203.04,2111.88,1138.65,392.93,432.23,153.66,GA
13107,GA-Emanuel County,1848,9179.1,3854.31,2272.1,1646.03,356.48,859.71,229.49,GA
13109,GA-Evans County,1019,7810.11,3050.08,2442.79,1403.72,376.46,380.7,166.32,GA
13111,GA-Fannin County,4093,8957.29,3337.46,2769.4,1364.87,604.5,553.73,328.74,GA
13113,GA-Fayette County,11212,8278.35,3152.97,2728.01,1299.57,435.11,513.7,160.15,GA
13115,GA-Floyd County,9932,9475.62,4174.83,2788.94,1143.76,593.23,543.48,238.17,GA
13117,GA-Forsyth County,9731,9702.43,3267.47,2982.03,1960.78,705.85,564.04,207.02,GA
13119,GA-Franklin County,2631,9077.79,3663.67,2761.34,1242.21,592.31,604.66,228.4,GA
13121,GA-Fulton County,50826,8517.54,3364.52,2633.68,1470.45,385.66,559.01,143.27,GA
13123,GA-Gilmer County,3886,8913.42,3394.61,2630.77,1599.43,451.48,583.55,248.41,GA
13125,GA-Glascock County,368,8797.65,3739.07,2711.78,1330.13,332.43,502.49,180.65,GA
13127,GA-Glynn County,9400,8458.8,3513.34,2571.92,1527.39,260.18,368.73,205.92,GA
13129,GA-Gordon County,5287,9104.77,3881.4,2486.95,1288.45,643.74,626.7,244.93,GA
13131,GA-Grady County,2124,7779.34,3308.25,2187.21,1538.36,261.08,251.0,221.29,GA
13133,GA-Greene County,2774,8356.41,3195.01,2816.53,1513.99,292.65,348.22,139.09,GA
13135,GA-Gwinnett County,36627,8959.59,3452.06,2817.33,1423.66,470.57,617.9,198.27,GA
13137,GA-Habersham County,5084,8333.13,3172.86,2655.84,1390.2,494.97,370.23,233.22,GA
13139,GA-Hall County,15206,8752.32,3299.28,2986.17,1246.94,506.2,506.5,201.57,GA
13141,GA-Hancock County,693,7748.53,3569.25,2226.18,1180.2,310.76,285.52,187.42,GA
13143,GA-Haralson County,2578,9271.68,4058.67,2343.99,1572.95,526.72,580.04,211.16,GA
13145,GA-Harris County,3306,8217.53,3015.04,2312.09,1589.11,367.37,767.77,203.05,GA
13147,GA-Hart County,3167,8385.15,3504.16,2593.53,1104.78,453.53,538.83,203.7,GA
13149,GA-Heard County,806,9814.07,3876.27,2686.87,1452.24,416.8,1260.18,234.98,GA
13151,GA-Henry County,13889,8256.09,2900.27,2845.88,1303.7,382.01,748.56,165.12,GA
13153,GA-Houston County,12602,9856.89,4261.7,3376.81,1203.65,347.03,451.7,227.67,GA
13155,GA-Irwin County,973,7927.03,3038.26,2251.76,1695.09,325.58,261.37,325.79,GA
13157,GA-Jackson County,4675,9050.18,3501.72,2859.62,1294.33,484.99,645.1,279.46,GA
13159,GA-Jasper County,1126,8652.38,3944.0,2316.06,1465.59,354.41,421.46,158.5,GA
13161,GA-Jeff Davis County,1380,9370.42,3479.39,2357.41,1811.14,389.36,1135.54,303.69,GA
13163,GA-Jefferson County,1568,8720.61,4014.72,2166.95,1662.04,277.88,344.18,256.77,GA
13165,GA-Jenkins County,851,9465.44,4377.56,2200.31,1825.13,350.46,451.76,248.75,GA
13167,GA-Johnson County,1172,8483.9,3698.57,2670.87,1207.77,284.82,432.73,194.83,GA
13169,GA-Jones County,1399,9284.42,3627.5,3061.11,1221.12,453.81,583.5,359.35,GA
13171,GA-Lamar County,1509,9617.61,4016.87,2772.31,1237.75,572.94,772.59,295.29,GA
13173,GA-Lanier County,587,12193.78,4720.39,3049.15,2266.46,675.1,1280.37,338.6,GA
13175,GA-Laurens County,4525,8716.67,3237.41,3104.03,1239.18,359.87,579.69,231.99,GA
13177,GA-Lee County,1822,8028.17,2984.42,2286.07,1630.33,354.1,530.35,240.35,GA
13179,GA-Liberty County,2996,8942.05,3755.63,2931.65,1220.66,379.79,434.95,260.37,GA
13181,GA-Lincoln County,881,8587.77,3594.0,2227.6,1420.67,355.61,887.57,185.82,GA
13183,GA-Long County,543,9852.93,4253.64,3001.39,1482.76,374.54,422.11,318.87,GA
13185,GA-Lowndes County,9058,8193.87,2922.71,2678.83,1320.28,514.24,545.3,244.33,GA
13187,GA-Lumpkin County,2756,9194.44,3481.67,2985.95,1468.23,600.34,399.31,234.18,GA
13189,GA-McDuffie County,1797,8748.99,3468.94,2714.97,1490.69,343.29,563.43,193.41,GA
13191,GA-McIntosh County,1340,7887.19,3258.04,2486.26,1363.24,208.48,361.1,202.48,GA
13193,GA-Macon County,871,8618.03,3716.09,2495.78,1556.54,255.11,415.82,214.71,GA
13195,GA-Madison County,2655,9261.92,3309.79,3031.81,1356.34,483.44,844.98,267.62,GA
13197,GA-Marion County,585,7095.81,2525.4,2046.51,1390.04,468.39,499.0,209.75,GA
13199,GA-Meriwether County,1811,9055.89,3535.68,2389.45,1814.27,395.45,744.7,197.86,GA
13201,GA-Miller County,672,8645.32,4067.64,1891.6,1843.66,403.73,239.61,184.69,GA
13205,GA-Mitchell County,2205,9032.45,3912.52,2219.64,1958.09,318.91,413.62,205.65,GA
13207,GA-Monroe County,1816,9529.37,4122.03,2982.61,1344.82,372.87,500.91,228.57,GA
13209,GA-Montgomery County,648,9017.26,3520.29,2284.08,1510.22,367.55,1363.28,200.72,GA
13211,GA-Morgan County,1940,7831.65,2929.35,2488.06,1386.17,369.76,419.94,238.02,GA
13213,GA-Murray County,3487,9271.75,3718.72,2369.97,1515.9,783.0,761.7,244.57,GA
13215,GA-Muscogee County,15612,8436.22,3107.28,2392.59,1628.89,369.1,792.29,191.97,GA
13217,GA-Newton County,6867,8915.07,3623.3,2494.01,1628.9,419.52,629.21,158.29,GA
13219,GA-Oconee County,2950,8045.49,2963.74,2843.64,1111.48,423.28,407.86,274.78,GA
13221,GA-Oglethorpe County,1821,8530.4,3131.39,2833.0,1257.39,427.94,674.96,228.84,GA
13223,GA-Paulding County,5862,9430.57,3611.92,2926.22,1542.64,631.66,572.69,170.39,GA
13225,GA-Peach County,3205,9457.21,3971.34,3078.7,1270.12,327.26,617.21,245.88,GA
13227,GA-Pickens County,4481,8663.66,3000.27,2962.12,1458.22,514.47,531.81,173.77,GA
13229,GA-Pierce County,2095,8639.14,3157.8,2755.97,1616.97,418.23,367.06,280.16,GA
13231,GA-Pike County,1576,9012.85,3644.19,2681.93,1185.96,616.15,750.75,196.49,GA
13233,GA-Polk County,4453,9555.6,4150.17,2548.78,1373.08,739.83,552.85,219.15,GA
13235,GA-Pulaski County,1373,9683.51,4247.15,2678.15,1530.81,494.7,576.0,188.37,GA
13237,GA-Putnam County,2635,9019.19,3358.62,2909.13,1492.08,406.93,652.1,223.82,GA
13239,GA-Quitman County,379,7224.09,2705.31,2234.01,1475.69,266.76,,209.31,GA
13241,GA-Rabun County,2852,8668.16,3329.72,2676.89,1463.78,647.94,361.16,183.71,GA
13243,GA-Randolph County,716,6784.66,2561.94,1831.47,2001.31,191.97,87.86,139.33,GA
13245,GA-Richmond County,13521,7557.47,3428.03,2038.26,1247.57,298.39,418.31,145.11,GA
13247,GA-Rockdale County,5682,9108.92,3796.98,2600.48,1515.61,479.18,579.27,166.26,GA
13249,GA-Schley County,336,9045.29,3447.95,1972.07,1828.02,522.4,1162.94,195.07,GA
13251,GA-Screven County,1434,7804.74,3121.17,1930.05,1756.82,299.11,557.08,149.58,GA
13253,GA-Seminole County,1150,8645.93,3843.1,2411.89,1431.33,396.47,383.18,183.12,GA
13255,GA-Spalding County,5709,8597.26,3298.59,2807.59,1276.26,493.77,598.41,149.63,GA
13257,GA-Stephens County,3806,9276.4,3784.17,2635.32,1342.65,842.82,423.14,263.04,GA
13259,GA-Stewart County,205,8040.82,3164.5,1851.46,1840.15,587.9,412.54,148.04,GA
13261,GA-Sumter County,2719,7589.95,2840.94,2134.47,1567.28,374.21,427.93,257.11,GA
13263,GA-Talbot County,627,8546.27,3734.58,2305.3,1304.92,404.21,642.95,213.03,GA
13265,GA-Taliaferro County,189,6831.7,2792.75,1601.39,1812.75,211.34,,118.62,GA
13267,GA-Tattnall County,1827,9485.8,4088.6,2561.11,1459.03,372.19,867.15,196.13,GA
13269,GA-Taylor County,726,8759.39,3326.78,2735.6,1432.97,333.07,682.9,296.33,GA
13271,GA-Telfair County,1227,10592.82,4130.18,2927.91,1618.64,661.86,1009.55,279.51,GA
13273,GA-Terrell County,921,7062.56,2839.86,2049.03,1463.23,262.11,194.54,259.12,GA
13275,GA-Thomas County,4573,8535.05,3461.14,2482.07,1877.35,261.08,273.29,191.07,GA
13277,GA-Tift County,3529,8453.01,3002.04,2375.98,1725.04,451.5,608.1,300.79,GA
13279,GA-Toombs County,2944,9005.58,3887.4,2377.47,1472.76,309.09,806.38,185.22,GA
13281,GA-Towns County,2619,7702.88,2644.23,2723.58,1411.28,442.17,216.85,220.27,GA
13283,GA-Treutlen County,605,9762.4,4150.19,3065.24,1445.85,335.93,495.82,286.2,GA
13285,GA-Troup County,5946,8220.7,3178.79,2554.63,1405.02,338.07,527.89,233.85,GA
13287,GA-Turner County,952,8983.63,3643.64,2453.22,1746.8,575.69,357.02,207.51,GA
13289,GA-Twiggs County,721,9959.78,3956.76,3142.95,1465.52,507.9,493.35,426.12,GA
13291,GA-Union County,4370,7851.92,2829.44,2595.71,1339.13,539.92,256.67,259.37,GA
13293,GA-Upson County,2622,7755.07,3327.49,2064.11,1318.12,434.38,458.32,162.45,GA
13295,GA-Walker County,8026,9197.06,3843.8,2579.31,1218.54,596.78,758.51,223.04,GA
13297,GA-Walton County,8634,9523.89,3698.44,2900.89,1456.35,585.64,708.51,199.36,GA
13299,GA-Ware County,4154,8967.64,3693.8,2769.17,1505.25,449.61,246.59,312.01,GA
13301,GA-Warren County,554,7922.93,3037.66,2641.13,1491.99,333.22,246.75,247.93,GA
13303,GA-Washington County,1749,7804.96,3158.02,2128.02,1731.64,243.94,404.46,153.19,GA
13305,GA-Wayne County,3190,10380.26,4766.11,2841.71,1526.62,332.35,653.91,287.35,GA
13307,GA-Webster County,412,6890.98,2107.0,1977.93,1764.69,247.56,602.41,259.36,GA
13309,GA-Wheeler County,487,11902.0,5104.13,3445.98,1669.59,429.34,1064.9,241.55,GA
